temperatura,presion,velocidad_linea,humedad,vibracion,consumo_energia,experiencia_operador,mantenimiento_dias,espesor_material,dureza_material,calidad
126.1902,102.7423,68.8621,35.6728,1.4557,906.8367,6.3639,58.4774,5.6333,269.0828,Alta
133.365,242.0622,47.4595,51.0742,8.3114,232.1847,13.7398,50.7363,10.9264,365.6436,Baja
94.0441,92.3531,26.1693,53.8949,3.487,306.7612,5.1387,51.3117,14.4169,407.3472,Media
80.2333,113.8459,72.0198,78.2148,4.0015,196.5868,13.8565,34.6306,14.7313,231.6711,Alta
75.9335,139.1298,60.8565,82.722,8.9405,225.6746,2.7315,31.0951,9.9334,469.7456,Media
69.4624,185.4399,87.2805,49.0234,4.9662,561.3256,3.7968,24.3753,3.7104,475.3865,Alta
55.7648,172.6162,20.5728,21.2393,5.4425,389.0613,10.6676,49.0857,2.6689,116.2762,Alta
84.2448,101.3594,80.71,80.3242,9.565,480.8556,18.516,10.9241,14.2446,105.9635,Baja
77.0248,129.2538,70.6165,32.1995,8.8673,984.2408,17.3318,3.3735,7.075,270.0265,Media
146.6417,120.5878,20.351,63.5317,1.6947,241.0339,19.4063,56.8736,3.7274,336.2581,Alta
105.7709,116.3023,72.5339,21.748,4.7322,586.7309,13.3591,0.2267,14.0745,211.1619,Media
84.7277,149.8945,49.7393,47.9655,9.713,188.984,13.8405,58.6098,2.4633,203.7655,Media
108.0468,199.6853,95.0486,89.0172,3.7237,386.6467,12.8754,43.7312,11.214,371.3335,Alta
63.9197,116.967,22.745,27.0486,3.7157,574.7733,12.8336,19.7099,9.7537,340.6817,Media
94.4044,142.3354,67.855,49.6585,1.9503,951.9686,3.7953,41.8692,2.2283,166.8587,Alta
112.6234,146.456,44.3782,41.5005,1.1432,452.1054,11.331,49.0725,5.7425,453.8004,Alta
98.8898,245.9976,96.1133,83.3562,7.403,158.416,8.3353,14.7217,3.099,371.9904,Baja
90.1779,242.2933,39.6977,80.8538,7.7003,449.3453,9.4082,46.2537,9.463,245.0305,Baja
149.3848,216.0234,96.5967,36.6389,9.6901,231.1671,10.9484,48.2622,7.6796,373.4499,Baja
138.0315,121.082,91.1337,25.6831,7.7342,306.9907,3.4395,14.9613,1.0599,145.0612,Media
112.3406,91.5663,34.3345,63.8997,2.4335,656.2816,7.8303,2.5156,14.6599,287.3024,Baja
106.9377,133.8737,82.3188,43.5458,0.4012,160.6815,2.2055,12.2473,5.8942,167.5938,Alta
112.066,125.3551,99.6044,67.0459,9.8544,518.2514,19.6137,12.0388,4.6149,116.5725,Media
70.1312,166.0074,32.7397,22.2484,3.4045,648.5154,3.252,3.9144,4.1142,235.3305,Alta
89.5138,212.2137,49.3099,29.3379,3.1197,479.6726,5.912,43.5604,3.2234,160.2942,Media
53.946,225.9149,56.8163,68.0461,9.0596,117.2137,17.9346,22.7985,14.9879,353.4072,Baja
97.5546,223.6269,36.5438,34.8659,5.851,986.9674,10.1715,53.0632,5.1315,369.6272,Baja
104.3025,141.1448,11.3738,80.0311,2.1487,430.4042,3.5771,15.1303,6.6772,159.4769,Alta
72.775,196.8298,29.8116,24.1014,8.891,800.7195,8.3004,27.1939,13.199,109.8452,Baja
146.4029,133.1818,35.3743,35.0837,9.9336,393.0818,3.2015,38.341,9.9864,417.1242,Baja
140.9455,90.3539,49.924,89.8992,0.8668,527.5151,4.8041,52.6479,6.1617,100.8228,Media
122.2143,199.2661,25.3992,50.3153,8.6225,449.6173,1.9886,31.4773,13.5766,237.5652,Media
103.3387,81.6707,88.5929,69.2076,3.9052,408.2853,9.3263,22.4115,11.4961,297.8333,Baja
136.9969,149.561,73.442,32.7864,5.2407,119.6662,16.3261,52.0209,4.1906,427.4569,Alta
63.0652,135.9945,17.668,62.6908,9.1482,424.0188,12.1334,18.6148,10.0123,435.4235,Media
129.051,197.8742,68.5083,70.8274,9.7338,900.541,12.5206,4.7654,13.9136,389.9758,Media
62.4821,210.2617,68.8291,42.0134,2.6216,721.354,4.8111,26.7025,7.9505,198.879,Media
129.4211,131.6961,96.0599,78.0228,2.1285,230.8806,7.534,47.1056,11.2706,388.0748,Alta
77.5768,217.9766,10.2719,62.2392,0.8052,632.0395,17.0596,1.8468,14.5955,198.6157,Media
137.7091,129.9658,32.3139,47.2386,5.618,903.0078,2.6693,35.1529,10.6658,185.8433,Media
144.4042,155.8755,93.5012,59.035,0.136,730.0306,17.3007,35.6678,2.4341,318.8512,Alta
64.8796,203.5931,93.8921,60.3733,4.119,233.816,10.1901,55.7125,4.4238,371.5418,Media
96.2676,197.7964,74.8528,31.5875,0.7338,881.0492,16.9058,17.1879,9.3314,121.2207,Alta
148.0987,247.8526,78.9187,48.1913,4.0523,371.3896,7.0421,16.7302,4.8578,124.009,Baja
98.3407,118.2774,18.2335,44.0401,0.3993,508.6685,7.438,26.429,14.4056,413.6683,Alta
136.3548,192.594,56.2488,48.0632,8.3522,573.5285,15.2805,21.4149,6.6749,443.7989,Baja
108.8732,183.6459,30.8425,73.2777,2.0974,865.4559,15.9149,44.1808,7.4012,341.7764,Alta
87.533,235.5667,26.3096,53.7777,3.2831,938.4467,5.3632,38.5051,10.8224,271.5312,Baja
78.5784,106.5816,82.9273,85.8221,8.7005,936.6876,19.4846,45.5353,8.3395,438.1266,Baja
70.3223,207.8057,22.1534,40.5573,7.4627,107.1588,2.6053,49.2025,6.35,391.5268,Media
126.1798,176.6057,52.1786,49.0993,2.1904,929.6996,2.3016,55.3789,2.0729,331.8377,Alta
88.6541,126.6932,94.472,75.087,0.719,148.9483,12.3146,25.8562,9.3502,227.9028,Alta
101.1275,160.6539,26.7249,58.2217,7.1567,339.1963,14.7321,59.0818,13.1461,179.198,Alta
99.2325,136.742,98.0194,58.292,3.907,563.4891,19.2568,12.9396,10.6007,267.4692,Alta
107.7279,178.4833,99.4859,23.7338,7.6608,531.9331,8.694,42.8619,6.3409,214.729,Alta
136.5577,231.1301,60.0055,47.902,4.4529,644.2388,1.4805,32.0406,2.7882,235.7034,Baja
148.0739,176.7818,25.3128,38.9514,3.46,531.5016,12.455,49.014,12.4287,306.2524,Media
90.7584,187.3928,38.4494,89.9535,4.5121,940.9381,6.5042,28.6062,14.1845,167.6376,Media
132.7519,168.1871,48.2044,41.5849,7.4856,316.494,9.226,47.0363,6.4358,422.4707,Media
126.4528,88.6981,37.8392,81.9148,9.0222,346.6222,10.2809,55.8101,11.201,158.2118,Baja
107.3529,119.586,35.2572,67.3364,0.4977,928.6641,2.2257,43.9377,6.7507,292.3975,Alta
145.6047,163.6403,97.5007,43.8641,5.2411,169.0656,10.2337,46.5657,8.0317,398.3885,Alta
70.0475,132.74,23.8028,58.0474,0.3284,648.6047,9.1001,4.0305,12.7107,294.0083,Alta
60.9264,110.8998,75.9995,78.8375,4.6841,713.5624,14.5383,12.2975,2.1679,244.4088,Media
135.3962,165.7026,10.0369,81.8358,8.8528,554.9876,13.2677,58.4582,8.4247,289.9565,Media
93.915,134.8777,63.6564,31.2276,3.6159,724.8087,4.5191,41.5912,4.0047,439.4683,Alta
134.6969,123.8783,92.4349,43.7701,9.3245,255.4792,4.9166,33.6869,5.7573,496.1727,Media
139.309,158.8775,35.9141,43.4656,6.3061,867.369,5.7691,22.0186,10.022,352.4573,Media
56.2458,102.6583,26.6973,22.9431,9.3416,226.0231,4.4001,2.6633,1.3812,417.3776,Baja
138.3465,237.7168,68.6512,61.8766,7.5717,460.7312,13.4871,22.1482,9.3136,105.7955,Baja
94.8319,227.5094,74.1341,79.8374,1.0344,167.7318,19.8942,29.9348,4.9682,452.1458,Media
101.0432,200.2955,71.9227,46.7102,2.3115,590.69,13.3901,12.6876,10.3728,481.6199,Alta
112.6593,98.0564,38.7385,71.8025,3.9417,702.7712,12.5269,10.3882,2.9821,330.0677,Media
142.6383,211.8991,32.6982,63.939,1.7011,947.0995,8.7886,30.505,11.3014,401.5219,Alta
51.9116,217.3527,96.0327,46.2954,4.9491,765.4026,6.939,35.1543,10.039,305.0979,Baja
97.6843,210.52,93.097,29.8742,4.7137,586.9926,18.3104,14.3951,14.5974,214.4815,Media
118.7722,99.3742,51.1585,69.6527,9.5626,939.3553,19.411,35.2434,13.7573,440.8992,Baja
122.2707,189.4644,86.1574,79.8196,4.3373,530.5932,10.4387,54.0204,4.9662,338.7347,Alta
119.2532,221.8352,50.7091,68.0098,7.8563,605.0851,6.5138,28.3904,1.3824,331.7532,Baja
63.4435,178.1501,48.195,21.2515,9.4191,636.4887,15.6323,51.4434,10.1752,363.6529,Baja
79.9396,189.8893,24.1087,35.1363,8.7699,468.9818,3.5167,55.6363,9.4404,442.4013,Media
85.8716,157.9218,48.3765,24.8636,2.0867,854.6344,15.5462,5.5436,1.384,392.7625,Alta
130.4437,169.8802,58.3675,59.927,4.9603,266.6583,16.56,5.7487,2.7175,184.4497,Alta
77.876,85.8441,12.0254,72.9534,3.4774,599.358,3.3732,28.5627,9.1858,286.7294,Baja
71.0705,188.6237,49.9702,27.7405,3.9986,750.0099,19.5604,35.2861,13.7656,492.1193,Alta
145.7448,93.846,80.3221,78.6836,3.6081,913.5786,19.7247,25.553,13.691,321.8243,Baja
50.8863,153.9525,71.2041,58.8856,8.2636,895.5266,18.7977,19.587,3.1208,475.2981,Media
149.7821,129.7514,67.1641,68.2978,4.5214,557.8663,10.4247,38.4596,6.384,425.3478,Media
117.6821,172.7228,91.86,87.9981,5.2369,678.8453,5.6754,0.1249,1.6048,366.4094,Media
132.8469,102.6808,11.6229,25.8577,9.8245,454.814,12.0582,58.0844,7.5698,239.7461,Baja
79.4619,197.5794,60.1343,83.0857,0.5998,521.36,8.9787,13.9247,11.5432,221.7277,Alta
51.4315,215.152,80.8614,28.8272,4.8796,915.6392,4.913,55.0259,12.0596,357.3684,Media
123.787,107.7703,58.7202,47.5071,7.7406,937.6336,9.0499,6.5409,7.9859,273.0245,Baja
133.4145,97.7332,39.1506,79.6007,1.5116,905.8727,13.6139,14.2852,2.3422,419.5014,Media
124.0476,104.7376,22.2626,83.4378,6.1153,224.5338,2.3474,14.0924,6.3391,404.1827,Baja
64.285,229.1117,89.8807,55.446,2.3946,865.0756,7.3349,59.7692,14.0494,224.8522,Baja
125.3428,169.7922,52.3686,61.5873,8.674,953.5274,1.3381,0.276,4.2146,381.0915,Media
126.8923,159.4344,89.0304,69.5703,3.271,425.1247,15.2404,38.3783,5.4766,297.8201,Alta
115.8541,98.141,62.7267,78.2931,3.2906,566.7817,13.1731,52.1812,11.4556,229.3168,Media
126.6116,190.4245,70.6773,28.5058,5.9819,801.1857,2.1908,40.3364,11.2701,265.1866,Media
134.5921,227.5599,82.3835,76.7049,1.8356,605.8703,19.33,21.764,13.7708,458.1407,Baja
111.3604,220.7916,69.324,53.6893,2.8489,994.1352,1.4298,57.4986,6.4337,243.8071,Media
58.8605,186.4293,45.8249,51.5436,4.1663,510.142,12.2093,53.6112,8.2044,214.9597,Media
98.7628,92.7974,56.227,49.673,3.5364,742.5484,15.751,26.0373,7.5435,240.7229,Media
57.7649,99.1075,82.2741,55.6448,5.2488,813.332,15.97,34.3997,13.9885,185.8474,Baja
90.7543,88.3825,43.6285,86.1535,5.9964,544.6904,1.6514,58.0512,11.7706,317.854,Baja
90.7106,123.7715,44.9309,58.3743,5.6667,871.2854,18.2219,58.9536,12.6402,158.9746,Alta
56.601,103.0624,18.6121,86.7224,6.5417,591.5391,18.4506,26.9894,2.8634,426.9775,Baja
84.8821,124.2082,92.3126,32.6203,3.0775,470.4857,11.6664,50.841,12.0859,190.2321,Media
61.0998,145.4599,18.1933,70.6895,1.2643,197.0413,10.1596,18.1188,7.0617,339.222,Alta
130.8235,240.3071,68.3388,76.8568,7.6081,454.0722,1.8525,22.3088,1.3267,150.0102,Baja
144.7688,183.7639,47.1875,67.539,8.5078,760.5428,11.6771,9.8893,1.8412,491.3813,Media
57.2316,221.9455,46.5057,62.4846,2.5701,929.1578,8.7782,12.5511,10.4907,281.8302,Baja
145.5115,200.7598,71.1597,59.5369,4.0709,326.5115,15.6833,39.4124,6.2082,428.8685,Media
102.2577,99.1255,16.0384,80.2651,4.9857,419.712,8.6738,30.6469,13.1536,407.4591,Baja
79.9566,205.1065,63.4335,77.5153,5.3333,238.5649,13.988,13.8679,11.2798,385.4772,Media
57.6862,126.7668,79.4829,28.5602,6.5949,721.6506,2.9268,24.1746,1.3035,430.9459,Media
100.0624,188.6483,84.5391,79.4011,0.416,964.1696,3.5261,22.391,10.6164,140.1854,Alta
129.4516,137.9635,25.3477,48.9848,7.2148,676.857,3.6545,59.2416,3.6929,371.3989,Media
120.7086,249.6043,90.7677,37.7588,0.6197,655.3689,1.865,51.214,6.9162,206.3309,Baja
55.0226,124.8038,69.0531,80.8838,4.6829,598.1409,11.2852,23.278,9.7463,414.3487,Media
57.2902,127.4522,89.3669,50.2417,8.2767,179.6102,16.0854,54.835,13.218,482.7475,Media
90.2873,238.2143,53.6753,76.5855,4.5122,756.5534,12.5978,20.5581,7.3854,460.5958,Baja
79.529,84.1895,58.783,38.4383,1.4909,641.8446,11.9241,40.0741,12.3189,145.9809,Baja
73.2384,198.4371,92.7134,20.2751,9.8503,695.3291,13.9319,57.999,11.9615,247.821,Media
78.1004,203.3055,90.9919,54.6821,8.8929,908.93,7.4533,23.4167,6.8035,245.7291,Media
130.3483,222.1844,50.3345,27.016,7.7131,805.5647,7.8771,40.7931,8.0137,148.9185,Baja
142.9228,245.6547,34.6971,72.8063,4.1151,802.8237,6.9711,17.7554,10.8068,139.2504,Baja
90.5103,245.8523,45.3853,39.3253,1.8385,934.4654,14.5301,15.9787,1.4361,253.9561,Baja
140.6111,91.097,44.8988,51.0552,9.4141,990.9415,4.0712,34.4494,13.4714,496.8286,Baja
82.1496,219.7127,35.818,26.0923,5.3235,623.1545,1.2475,58.7559,11.7774,327.5771,Media
97.6437,189.8727,34.1722,40.0661,8.5236,197.9935,12.3277,27.188,4.4918,348.7127,Media
72.6029,190.0482,87.4957,74.7043,3.421,513.2169,18.9052,56.2582,14.7365,288.4076,Alta
114.0476,101.8195,16.2876,30.6112,3.3529,808.841,12.5788,54.8618,3.5115,364.9322,Alta
147.8981,190.5318,70.985,65.3012,9.8554,124.9528,15.8755,15.2258,13.7972,482.6648,Baja
110.3493,247.022,25.5538,84.2198,5.2183,151.1987,13.783,24.1092,5.5426,335.4792,Baja
85.7814,235.0092,41.0055,67.5886,1.407,160.442,10.4513,38.5981,11.6841,126.0154,Media
114.7817,154.6522,15.5389,76.7715,2.1967,757.9322,14.6495,31.0828,7.3893,297.1562,Alta
62.2921,86.7912,34.2976,27.628,4.8194,551.05,16.658,5.7575,11.3105,497.1005,Baja
138.8659,141.5899,79.1579,37.5512,0.4247,432.0081,5.2699,59.6219,3.181,254.9611,Alta
100.3084,220.4864,89.6514,82.6177,4.6253,195.0553,7.3865,45.1592,4.7731,337.5525,Media
94.935,199.2548,29.9374,70.0574,4.1894,759.0162,5.2508,26.2616,2.398,142.6547,Alta
108.5865,158.0884,51.7193,64.7688,7.7934,388.9178,9.5913,37.0901,13.112,156.4722,Media
112.4784,89.3673,52.3292,66.4637,3.5494,338.7917,17.8162,5.2544,5.1481,449.8726,Baja
57.1776,152.5721,88.6218,48.994,9.8255,687.0873,7.5589,29.7181,10.7227,220.1379,Baja
118.2617,159.7342,78.6519,23.119,1.8077,603.1098,8.1149,55.8499,12.4831,222.1805,Alta
74.1932,237.8544,56.1769,74.9109,5.9099,426.1696,17.347,53.7961,13.6199,254.8852,Baja
121.3953,188.9846,70.3672,67.5099,0.897,677.3387,10.7921,20.2429,2.4882,486.5915,Alta
132.2535,132.981,86.262,53.0963,7.3386,344.0994,11.1735,31.8821,13.5022,133.7562,Alta
130.3959,169.3041,10.8585,82.9832,9.9475,815.3472,17.3552,41.843,3.7615,427.5056,Alta
105.2501,91.2294,46.2601,43.5312,8.1914,306.3871,10.32,20.4006,11.3166,236.6232,Baja
102.017,245.3366,91.6519,40.6025,5.557,242.9539,13.9496,3.8928,11.2039,439.7872,Baja
64.2876,141.2102,76.6282,81.0957,4.8474,804.1955,2.6272,30.3265,1.119,496.7023,Alta
127.5346,161.2375,58.8557,75.7891,8.3503,737.1028,4.394,36.0981,4.0887,239.467,Media
77.1409,140.3983,57.668,56.0486,9.3597,264.3751,8.6831,0.3505,7.8867,151.7425,Media
99.6695,196.027,41.2993,29.1514,9.8921,204.6212,10.4019,5.7345,6.8805,157.7502,Media
78.4274,192.5795,56.8468,35.055,3.9654,854.5592,19.3489,12.4374,13.86,403.4964,Alta
63.3828,201.6048,68.9845,65.936,9.9092,798.9386,19.4424,20.8831,6.0364,157.9686,Baja
112.9558,125.5843,47.6527,46.9529,1.5593,394.5316,17.1727,32.4631,14.1178,204.1686,Alta
55.4332,133.6636,74.2738,78.5531,2.5355,692.3777,6.9964,17.6306,7.432,181.7593,Alta
124.8645,101.2927,87.5109,86.4969,0.8902,211.7442,19.3165,16.571,14.5009,242.2714,Media
81.7587,191.4367,23.9216,76.3946,2.7174,556.3429,14.0975,52.161,11.323,129.7466,Alta
50.0135,86.7655,50.6392,46.4282,7.6794,116.8573,8.4659,8.703,12.6107,442.697,Baja
101.1129,181.606,46.7218,75.2081,8.5292,452.4417,14.3318,29.7276,2.4683,444.0585,Media
54.6852,227.8483,71.8718,44.6009,7.7889,167.3585,1.3139,57.1695,9.206,265.1732,Baja
77.617,231.4415,32.4881,31.697,6.3107,527.6325,3.7769,37.5008,2.9978,344.835,Baja
120.6976,156.3364,67.6226,22.3375,5.1397,479.5135,16.764,43.0323,5.1667,356.7806,Alta
56.269,158.0816,88.974,47.0002,7.087,499.9465,13.2659,25.8742,9.7299,399.7032,Media
133.9338,93.0848,47.6318,83.2492,3.9083,140.7982,7.9197,1.1959,11.1672,308.276,Baja
50.382,194.0301,91.9914,36.7291,8.4131,425.4547,10.5127,38.7678,1.5486,304.1344,Baja
74.6824,219.6141,99.3847,34.4559,6.7719,780.8355,18.1977,37.9155,8.4332,352.5215,Baja
124.0904,121.5914,19.5483,87.8875,6.978,432.0229,13.0,6.6257,8.9144,381.2194,Media
81.627,151.6211,30.9748,21.7503,5.3594,743.6548,8.5648,27.7296,2.1036,238.6762,Alta
60.1892,222.6027,95.5342,75.0048,8.8523,432.5309,3.2862,54.9197,8.0096,232.1482,Baja
86.0234,229.1105,96.2495,42.4959,2.5201,480.9155,6.5812,12.3051,10.9938,207.8874,Baja
77.0393,121.3406,18.7937,22.6242,3.8115,607.5029,19.5885,27.6659,1.7452,319.5386,Alta
134.2712,173.597,11.3499,84.2462,7.7764,955.6137,9.3099,27.6662,11.6437,244.0623,Media
81.3348,112.7238,24.499,29.775,4.9275,197.9744,9.9649,48.6457,9.07,316.1253,Media
128.8932,97.3194,99.6412,58.6245,8.8921,129.6224,10.4734,49.4746,12.6652,262.3939,Baja
139.1872,234.8905,26.2,39.1838,3.464,647.1615,17.798,45.5562,4.0529,434.6937,Baja
93.3817,219.4863,55.2293,24.5635,3.6933,954.1874,12.4746,21.9272,12.6658,129.2521,Media
140.9943,209.2059,86.3576,23.4946,8.8874,990.7508,14.1799,4.3222,2.3239,328.8842,Baja
87.7318,88.2903,11.8361,28.089,4.6437,535.7478,8.3989,20.969,6.6536,330.2495,Baja
146.4078,223.4339,64.404,24.9957,5.1612,521.2735,1.5527,40.7875,3.7928,253.4869,Baja
58.929,154.4675,34.9323,73.2391,3.3276,680.4674,18.6885,42.1648,13.2643,268.4084,Alta
118.7019,138.2072,87.6101,53.9896,2.7667,600.0713,19.0334,57.9,10.8689,420.0525,Alta
99.3814,172.901,35.5115,44.0024,6.5595,670.6793,19.0339,27.2185,1.3551,212.2695,Alta
88.7649,95.5301,71.808,49.2858,1.1984,886.5995,18.9301,37.9461,1.1333,448.5615,Media
113.2712,208.6299,70.6798,85.0263,8.7927,771.6756,16.4896,32.3515,5.0775,458.5373,Baja
120.3857,179.014,29.9344,83.7526,7.792,547.1897,14.0073,9.0371,3.006,360.2477,Media
50.4363,111.7203,13.1319,70.0974,1.9075,515.678,17.0457,27.6721,9.8243,409.1431,Media
66.6953,111.9995,46.8325,81.9278,6.9402,675.6416,12.4104,32.6901,10.2932,345.179,Media
121.3046,111.3223,36.0274,42.3754,6.0263,510.1357,3.553,57.045,14.1873,310.1036,Media
116.6385,89.6904,82.808,46.6777,1.8454,512.0014,8.4331,21.9923,14.3286,486.6711,Baja
146.6048,179.9257,82.0328,62.9599,2.732,114.6753,19.4546,58.8059,10.2246,213.062,Media
126.1038,222.8592,51.1322,63.6538,4.0899,256.6577,7.6716,32.538,1.0795,161.6604,Baja
145.0773,82.9747,64.5861,53.719,6.9924,539.6623,17.4887,14.5482,6.026,214.9941,Baja
120.2541,88.3308,64.3834,48.046,6.3872,840.3881,2.771,11.4999,8.184,345.8502,Baja
79.8052,177.3709,84.4442,89.0326,5.3223,350.8543,7.3495,8.5017,7.9885,174.0734,Alta
60.5365,219.3143,48.2502,77.4787,7.6841,570.3791,7.6681,27.176,9.4468,463.5256,Baja
128.1824,135.5456,34.7902,50.4486,7.5794,410.4659,1.9804,1.3156,14.4477,264.4098,Media
114.4149,139.4344,33.8531,70.9105,6.1786,194.3236,3.2628,26.7027,13.3927,439.9852,Alta
54.8186,181.3789,58.2573,38.8693,7.8699,962.4686,4.6701,59.3043,2.5247,199.6946,Media
86.005,126.6162,50.4233,27.0119,3.3426,869.2065,16.9185,40.2064,4.7237,225.2673,Alta
145.68,84.5234,49.6109,44.6702,8.8125,170.6432,2.2046,45.5872,12.6635,123.6894,Baja
100.0401,204.9888,18.2024,48.2081,6.1491,747.8085,6.6753,7.1403,12.5403,203.1071,Media
93.2729,186.3605,74.6743,21.1576,8.2236,412.8219,1.1933,28.3861,4.8552,296.1255,Media
95.77,178.7285,29.2363,77.0354,5.4628,995.3648,14.2169,17.1734,11.2282,478.4548,Alta
70.8883,206.0863,27.7258,45.1435,2.1844,372.1587,12.7858,53.6459,10.4085,255.5612,Media
86.8707,194.7892,47.1482,60.6293,5.4241,314.8646,13.2547,10.8775,7.6293,355.8976,Alta
86.9813,114.9999,30.5001,25.1774,3.7111,611.1015,8.1133,27.524,3.8204,271.084,Media
55.2355,139.9218,62.5472,32.2498,6.975,851.6135,4.9571,35.2829,13.441,118.7167,Alta
126.7568,101.4387,43.4317,82.2786,4.7579,273.267,14.6861,30.8425,10.4899,301.4131,Baja
91.6504,102.0757,50.4021,62.6081,8.3611,738.4625,16.4112,49.8146,3.3659,126.3655,Media
132.218,194.9533,58.3452,86.5199,6.7807,155.2659,3.6334,13.8872,10.8672,453.48,Media
135.0348,225.962,28.3182,89.9125,6.8454,927.0413,10.2498,22.6435,11.3801,401.2148,Baja
71.1994,243.6645,24.0176,46.0302,2.1716,172.9674,5.7256,47.5251,13.4163,251.4606,Baja
115.7353,186.819,89.238,40.9162,9.8425,922.8082,4.194,31.6843,4.1197,356.0875,Media
97.2282,111.2972,49.0351,80.0849,8.4168,541.7265,14.9522,24.127,14.8426,144.8113,Media
138.0157,97.9606,47.0884,89.9028,7.89,503.282,11.2238,1.7666,3.1475,381.022,Baja
71.5741,218.1847,13.2051,64.0749,3.3022,975.9764,5.1075,45.2031,9.4096,429.093,Media
117.7813,178.3886,54.8179,75.6599,5.3563,991.3458,6.89,58.3309,10.2005,428.6983,Alta
110.7752,185.1085,59.8753,74.7222,1.371,685.1603,19.3664,37.2172,6.8653,213.711,Alta
79.5301,212.8486,60.2957,44.8738,5.3848,214.4074,17.1249,51.3925,7.6505,205.4985,Media
63.6601,199.5571,73.6328,60.1989,1.4589,555.5531,17.719,31.0125,13.4727,308.5591,Media
115.164,221.8579,25.9734,78.314,5.5304,576.2468,9.7402,13.9009,10.0338,487.1089,Baja
123.8597,89.5564,32.7001,68.168,6.4872,563.0018,12.8523,0.8665,7.958,468.2092,Baja
81.5627,207.0785,82.9657,21.4815,3.902,612.5427,8.1586,39.2039,2.7969,243.8554,Media
114.4833,224.645,95.2454,43.5694,4.9854,116.8522,2.4765,29.5865,1.1027,411.9318,Media
89.5131,128.643,22.2339,30.1133,8.7565,740.1046,8.6203,46.9259,2.7496,468.5271,Media
121.3207,188.876,54.7885,36.3081,1.0856,741.1549,12.2856,41.6809,14.3866,204.3706,Alta
69.9215,133.4076,29.2759,83.3843,7.9173,203.9228,6.4557,59.2771,11.6972,432.1183,Media
139.0215,242.8551,15.4066,22.5825,1.7075,613.2155,17.1111,30.6188,14.5396,207.1583,Baja
78.741,85.682,39.2953,35.386,0.3671,611.5251,3.8709,25.6305,1.4999,237.3129,Baja
86.7786,178.5648,22.9319,41.6699,1.8557,714.2054,7.9755,17.2044,10.5231,179.5283,Alta
55.8092,108.3056,73.894,63.1819,7.6504,176.8579,3.3732,28.6117,1.6201,302.8319,Baja
61.1512,201.0774,58.0353,57.3871,4.0513,663.853,8.6918,52.3723,11.9488,437.3244,Media
101.5862,109.9013,22.9451,35.2789,8.7252,352.6768,1.7536,2.5464,6.3333,311.2209,Baja
76.7593,120.0152,10.8317,31.4969,5.2471,556.3027,6.1784,58.674,2.3407,149.376,Media
133.548,164.043,82.7341,36.5759,0.2225,795.9912,8.614,59.5984,8.9527,200.7104,Alta
51.4693,235.5219,25.8575,55.1771,7.1671,735.0813,10.0851,35.8693,4.9217,325.1447,Baja
87.9094,115.9914,64.5595,38.9824,1.1023,207.0127,11.3302,19.8927,10.234,333.275,Alta
83.7346,104.5208,40.323,86.3322,7.8938,632.0663,6.2248,13.3829,10.2144,330.7624,Baja
51.9328,209.0261,62.6937,52.4706,1.681,972.2049,10.9378,16.5894,10.8701,130.8014,Media
62.4368,165.1053,38.4088,24.1157,3.4545,241.0925,10.6711,3.0063,14.8945,401.4784,Alta
91.3643,235.0035,17.8246,71.0486,7.6127,867.6164,7.0074,28.5067,6.4138,463.7713,Baja
99.2865,104.9245,30.0655,43.0192,9.5423,732.2933,16.7738,3.4395,7.5144,304.2076,Baja
90.429,189.8077,26.9253,65.7442,3.7143,796.603,11.3672,43.1085,12.2646,387.5317,Alta
103.0938,119.5895,48.5217,39.5716,8.294,353.7625,7.3131,22.3158,9.0972,465.6062,Media
109.5132,106.6493,69.2455,59.9521,1.9079,359.1,18.9994,11.9619,1.5216,357.0491,Media
50.9924,196.183,33.7425,74.0507,8.0718,915.4175,17.0571,32.6912,12.8031,369.7303,Baja
96.4095,180.9264,11.0863,84.9606,6.5749,423.8488,19.6692,58.4256,1.721,388.5618,Alta
146.3499,208.3207,56.7044,38.2789,1.9274,156.7139,14.1524,41.7079,3.3915,204.201,Media
101.9032,132.6086,64.5184,43.44,3.025,640.537,8.1862,29.5048,2.4291,333.0711,Alta
117.7542,156.1552,96.6583,52.4986,1.3177,212.3359,6.3364,46.6149,2.091,436.87,Alta
81.1864,148.9302,63.0524,84.9022,3.8297,816.9366,13.603,44.2486,1.3596,218.4651,Alta
127.3991,247.2952,52.4055,83.0971,2.0365,677.5718,19.6355,53.5041,1.7704,458.8682,Baja
127.2921,129.6823,61.6061,26.2915,6.44,887.2539,12.9076,12.2801,7.1941,348.1528,Alta
102.1296,130.1189,93.5111,29.2351,9.9451,806.3535,17.7507,51.5327,4.5399,269.2699,Media
147.6014,140.2732,84.554,54.6856,0.1201,200.9023,7.253,18.0616,2.7715,349.2732,Alta
62.555,175.981,39.0681,27.4633,5.4092,442.9636,8.7321,56.4599,10.2219,260.744,Media
51.6948,122.8949,31.3529,44.1907,5.7367,797.1042,18.2192,16.8639,4.1656,435.2142,Baja
127.0158,235.5993,33.637,30.387,9.1421,475.6073,15.3805,55.6109,1.2653,292.9274,Baja
130.7156,125.1665,55.3979,64.5228,5.0601,975.1289,19.6468,57.8274,6.8579,460.4853,Alta
62.0207,232.2887,76.9645,86.4647,5.437,762.1664,15.7205,8.7295,5.3461,303.9232,Baja
